,state,county,politics,color
599,Tennessee,Pickett,"[['GOP', 75.3, 1736], ['Dem', 21.4, 492], ['Grn', 1.3, 29], ['Ind', 0.6, 14], ['Ind', 0.3, 8], ['Ind', 0.3, 7], ['Ind', 0.3, 6], ['Ind', 0.3, 6], ['CST', 0.3, 6]]",republican
600,Tennessee,Union,"[['GOP', 77.4, 4089], ['Dem', 18.6, 985], ['Grn', 0.9, 50], ['CST', 0.9, 45], ['Ind', 0.8, 42], ['Ind', 0.4, 23], ['Ind', 0.4, 22], ['Ind', 0.4, 20], ['Ind', 0.2, 10]]",republican
601,Tennessee,Scott,"[['GOP', 80.2, 4768], ['Dem', 16.4, 974], ['CST', 0.7, 43], ['Ind', 0.7, 39], ['Grn', 0.6, 34], ['Ind', 0.4, 24], ['Ind', 0.4, 23], ['Ind', 0.3, 19], ['Ind', 0.3, 18]]",republican
602,Tennessee,Lake,"[['GOP', 55.5, 1062], ['Dem', 39.9, 762], ['Ind', 0.8, 16], ['Ind', 0.8, 16], ['Grn', 0.7, 14], ['Ind', 0.6, 12], ['Ind', 0.5, 10], ['Ind', 0.5, 10], ['CST', 0.5, 10]]",republican
603,Tennessee,Marshall,"[['GOP', 66.7, 6689], ['Dem', 28.5, 2855], ['Grn', 1.2, 122], ['CST', 1.2, 118], ['Ind', 1.0, 98], ['Ind', 0.5, 47], ['Ind', 0.4, 42], ['Ind', 0.3, 35], ['Ind', 0.3, 27]]",republican
604,Tennessee,Cheatham,"[['GOP', 72.9, 10541], ['Dem', 21.6, 3131], ['Grn', 2.1, 307], ['Ind', 1.2, 179], ['CST', 1.0, 139], ['Ind', 0.4, 52], ['Ind', 0.3, 44], ['Ind', 0.3, 41], ['Ind', 0.2, 33]]",republican
605,Tennessee,DeKalb,"[['GOP', 67.9, 3828], ['Dem', 27.0, 1521], ['Grn', 1.6, 92], ['Ind', 1.1, 60], ['CST', 1.0, 57], ['Ind', 0.4, 24], ['Ind', 0.4, 21], ['Ind', 0.3, 19], ['Ind', 0.2, 14]]",republican
606,Tennessee,Rutherford,"[['GOP', 65.5, 61947], ['Dem', 29.3, 27720], ['Grn', 1.9, 1793], ['CST', 1.0, 972], ['Ind', 0.9, 884], ['Ind', 0.4, 367], ['Ind', 0.3, 318], ['Ind', 0.3, 279], ['Ind', 0.3, 273]]",republican
607,Tennessee,Hickman,"[['GOP', 65.9, 4672], ['Dem', 27.7, 1962], ['Ind', 1.9, 135], ['Grn', 1.5, 105], ['CST', 1.1, 80], ['Ind', 0.5, 39], ['Ind', 0.5, 36], ['Ind', 0.5, 32], ['Ind', 0.4, 30]]",republican
608,Tennessee,Macon,"[['GOP', 78.7, 4853], ['Dem', 17.0, 1050], ['Grn', 1.1, 68], ['Ind', 0.8, 52], ['CST', 0.8, 51], ['Ind', 0.4, 26], ['Ind', 0.4, 25], ['Ind', 0.4, 24], ['Ind', 0.3, 20]]",republican
609,Tennessee,Davidson,"[['GOP', 47.8, 107698], ['Dem', 45.6, 102768], ['Grn', 3.6, 8009], ['Ind', 0.9, 2099], ['CST', 0.8, 1781], ['Ind', 0.4, 790], ['Ind', 0.3, 723], ['Ind', 0.3, 719], ['Ind', 0.3, 633]]",republican
610,Tennessee,Lincoln,"[['GOP', 73.3, 9145], ['Dem', 22.6, 2813], ['Grn', 1.0, 120], ['CST', 0.9, 117], ['Ind', 0.7, 92], ['Ind', 0.5, 60], ['Ind', 0.3, 41], ['Ind', 0.3, 40], ['Ind', 0.3, 40]]",republican
611,Tennessee,Lauderdale,"[['GOP', 59.4, 4671], ['Dem', 36.5, 2869], ['Ind', 0.9, 68], ['Ind', 0.8, 63], ['Grn', 0.6, 51], ['Ind', 0.6, 46], ['CST', 0.4, 35], ['Ind', 0.4, 31], ['Ind', 0.3, 25]]",republican
612,Tennessee,Dickson,"[['GOP', 68.9, 11465], ['Dem', 25.6, 4261], ['Grn', 1.6, 261], ['Ind', 1.1, 191], ['CST', 1.1, 184], ['Ind', 0.5, 84], ['Ind', 0.4, 71], ['Ind', 0.4, 65], ['Ind', 0.4, 59]]",republican
613,Tennessee,Bradley,"[['GOP', 81.6, 28179], ['Dem', 15.3, 5299], ['CST', 0.7, 243], ['Grn', 0.7, 241], ['Ind', 0.6, 210], ['Ind', 0.4, 141], ['Ind', 0.3, 93], ['Ind', 0.2, 78], ['Ind', 0.2, 66]]",republican
614,Tennessee,Morgan,"[['GOP', 75.4, 4624], ['Dem', 20.4, 1251], ['Grn', 1.0, 60], ['CST', 1.0, 59], ['Ind', 0.9, 55], ['Ind', 0.5, 28], ['Ind', 0.4, 23], ['Ind', 0.3, 18], ['Ind', 0.3, 17]]",republican
615,Tennessee,Stewart,"[['GOP', 62.7, 3011], ['Dem', 32.4, 1556], ['Grn', 1.3, 63], ['Ind', 1.2, 59], ['CST', 1.0, 49], ['Ind', 0.4, 20], ['Ind', 0.4, 17], ['Ind', 0.3, 15], ['Ind', 0.2, 11]]",republican
616,Tennessee,Sevier,"[['GOP', 79.8, 26310], ['Dem', 16.1, 5300], ['Grn', 1.3, 444], ['CST', 1.0, 346], ['Ind', 0.7, 219], ['Ind', 0.3, 92], ['Ind', 0.3, 90], ['Ind', 0.3, 87], ['Ind', 0.2, 75]]",republican
617,Tennessee,Decatur,"[['GOP', 67.9, 2735], ['Dem', 28.2, 1135], ['Grn', 0.9, 38], ['Ind', 0.9, 37], ['CST', 0.8, 31], ['Ind', 0.5, 19], ['Ind', 0.4, 15], ['Ind', 0.3, 12], ['Ind', 0.2, 7]]",republican
618,Tennessee,Grainger,"[['GOP', 78.4, 5316], ['Dem', 17.5, 1187], ['Grn', 1.1, 74], ['Ind', 0.8, 52], ['CST', 0.7, 50], ['Ind', 0.5, 32], ['Ind', 0.4, 25], ['Ind', 0.4, 24], ['Ind', 0.3, 23]]",republican
619,Tennessee,Coffee,"[['GOP', 71.4, 13216], ['Dem', 24.2, 4487], ['Grn', 1.1, 210], ['CST', 0.9, 173], ['Ind', 0.9, 168], ['Ind', 0.4, 66], ['Ind', 0.4, 65], ['Ind', 0.3, 64], ['Ind', 0.3, 59]]",republican
620,Tennessee,Blount,"[['GOP', 76.8, 35820], ['Dem', 17.8, 8290], ['Grn', 1.8, 831], ['Ind', 1.1, 531], ['CST', 0.9, 423], ['Ind', 0.7, 340], ['Ind', 0.3, 155], ['Ind', 0.3, 142], ['Ind', 0.2, 113]]",republican
621,Tennessee,Hancock,"[['GOP', 79.9, 1456], ['Dem', 16.0, 291], ['Grn', 1.0, 19], ['CST', 0.9, 17], ['Ind', 0.7, 13], ['Ind', 0.5, 9], ['Ind', 0.4, 7], ['Ind', 0.4, 7], ['Ind', 0.2, 3]]",republican
622,Tennessee,Greene,"[['GOP', 77.1, 17605], ['Dem', 18.3, 4179], ['CST', 1.4, 309], ['Grn', 1.2, 282], ['Ind', 0.7, 156], ['Ind', 0.4, 87], ['Ind', 0.4, 83], ['Ind', 0.4, 80], ['Ind', 0.2, 51]]",republican
623,Tennessee,Hawkins,"[['GOP', 75.2, 14338], ['Dem', 21.2, 4041], ['CST', 1.0, 187], ['Grn', 0.9, 164], ['Ind', 0.6, 112], ['Ind', 0.4, 75], ['Ind', 0.3, 56], ['Ind', 0.3, 50], ['Ind', 0.2, 38]]",republican
624,Tennessee,Hamblen,"[['GOP', 77.4, 14538], ['Dem', 19.2, 3610], ['Grn', 1.0, 180], ['Ind', 0.7, 125], ['CST', 0.6, 119], ['Ind', 0.3, 59], ['Ind', 0.3, 53], ['Ind', 0.3, 52], ['Ind', 0.2, 42]]",republican
625,Tennessee,Rhea,"[['GOP', 79.8, 7982], ['Dem', 17.0, 1702], ['CST', 0.9, 87], ['Grn', 0.7, 70], ['Ind', 0.5, 54], ['Ind', 0.3, 31], ['Ind', 0.3, 29], ['Ind', 0.3, 27], ['Ind', 0.2, 21]]",republican
626,Tennessee,Campbell,"[['GOP', 74.1, 8334], ['Dem', 21.4, 2409], ['Ind', 1.3, 143], ['Ind', 0.8, 93], ['Grn', 0.8, 86], ['CST', 0.6, 64], ['Ind', 0.4, 48], ['Ind', 0.4, 47], ['Ind', 0.2, 27]]",republican
627,Tennessee,Carroll,"[['GOP', 68.2, 6904], ['Dem', 27.6, 2796], ['Ind', 0.8, 84], ['CST', 0.8, 80], ['Ind', 0.8, 78], ['Grn', 0.7, 70], ['Ind', 0.4, 37], ['Ind', 0.4, 36], ['Ind', 0.4, 36]]",republican
628,Tennessee,Tipton,"[['GOP', 73.1, 16201], ['Dem', 23.4, 5178], ['CST', 0.7, 149], ['Grn', 0.7, 144], ['Ind', 0.7, 144], ['Ind', 0.6, 124], ['Ind', 0.4, 82], ['Ind', 0.3, 66], ['Ind', 0.3, 63]]",republican
629,Tennessee,Hamilton,"[['GOP', 66.5, 91439], ['Dem', 30.2, 41541], ['Grn', 1.4, 1863], ['CST', 0.6, 824], ['Ind', 0.5, 699], ['Ind', 0.3, 359], ['Ind', 0.2, 298], ['Ind', 0.2, 242], ['Ind', 0.1, 184]]",republican
630,Tennessee,Wilson,"[['GOP', 74.3, 36959], ['Dem', 21.1, 10478], ['Grn', 1.5, 749], ['CST', 1.0, 512], ['Ind', 0.9, 450], ['Ind', 0.4, 175], ['Ind', 0.3, 136], ['Ind', 0.3, 131], ['Ind', 0.2, 121]]",republican
631,Tennessee,Sequatchie,"[['GOP', 76.2, 3652], ['Dem', 20.1, 962], ['Grn', 0.9, 43], ['CST', 0.7, 32], ['Ind', 0.5, 24], ['Ind', 0.5, 23], ['Ind', 0.4, 19], ['Ind', 0.4, 18], ['Ind', 0.4, 17]]",republican
632,Tennessee,Hardin,"[['GOP', 75.4, 7534], ['Dem', 21.5, 2146], ['CST', 0.7, 66], ['Ind', 0.7, 66], ['Grn', 0.6, 64], ['Ind', 0.4, 38], ['Ind', 0.4, 36], ['Ind', 0.3, 33], ['Ind', 0.1, 14]]",republican
633,Tennessee,McMinn,"[['GOP', 78.1, 13413], ['Dem', 18.3, 3134], ['Ind', 0.9, 154], ['CST', 0.7, 123], ['Grn', 0.6, 106], ['Ind', 0.5, 94], ['Ind', 0.4, 65], ['Ind', 0.3, 45], ['Ind', 0.2, 37]]",republican
634,Tennessee,Humphreys,"[['GOP', 58.3, 3784], ['Dem', 35.4, 2299], ['Ind', 2.5, 165], ['Grn', 1.0, 62], ['CST', 0.8, 53], ['Ind', 0.6, 37], ['Ind', 0.6, 36], ['Ind', 0.5, 30], ['Ind', 0.4, 24]]",republican
635,Tennessee,Shelby,"[['Dem', 52.2, 181061], ['GOP', 43.9, 152487], ['Grn', 1.2, 4042], ['Ind', 0.8, 2778], ['Ind', 0.6, 1924], ['CST', 0.5, 1806], ['Ind', 0.3, 1126], ['Ind', 0.3, 1009], ['Ind', 0.3, 959]]",democrat
636,Tennessee,Gibson,"[['GOP', 69.0, 12473], ['Dem', 27.6, 4996], ['Ind', 0.7, 127], ['CST', 0.6, 116], ['Grn', 0.5, 99], ['Ind', 0.4, 80], ['Ind', 0.4, 76], ['Ind', 0.3, 51], ['Ind', 0.3, 51]]",republican
637,Tennessee,Putnam,"[['GOP', 71.2, 16691], ['Dem', 23.0, 5399], ['Grn', 2.1, 500], ['Ind', 1.3, 296], ['CST', 1.1, 250], ['Ind', 0.4, 92], ['Ind', 0.4, 87], ['Ind', 0.3, 79], ['Ind', 0.3, 62]]",republican
638,Tennessee,Fayette,"[['GOP', 71.9, 12821], ['Dem', 24.7, 4404], ['Grn', 0.7, 130], ['CST', 0.7, 126], ['Ind', 0.6, 110], ['Ind', 0.4, 72], ['Ind', 0.4, 68], ['Ind', 0.3, 51], ['Ind', 0.2, 38]]",republican
639,Tennessee,Chester,"[['GOP', 75.4, 4560], ['Dem', 20.9, 1265], ['Ind', 1.0, 60], ['CST', 0.9, 52], ['Grn', 0.6, 34], ['Ind', 0.3, 21], ['Ind', 0.3, 19], ['Ind', 0.3, 19], ['Ind', 0.3, 18]]",republican
640,Tennessee,Jackson,"[['GOP', 62.9, 2280], ['Dem', 31.1, 1127], ['Grn', 1.9, 69], ['Ind', 1.1, 40], ['CST', 1.0, 38], ['Ind', 0.6, 20], ['Ind', 0.5, 19], ['Ind', 0.4, 16], ['Ind', 0.4, 13]]",republican
641,Tennessee,Benton,"[['GOP', 62.7, 3746], ['Dem', 32.5, 1942], ['Ind', 1.4, 84], ['Ind', 1.3, 77], ['CST', 0.6, 34], ['Grn', 0.5, 31], ['Ind', 0.4, 23], ['Ind', 0.4, 21], ['Ind', 0.3, 16]]",republican
642,Tennessee,Fentress,"[['GOP', 79.0, 4992], ['Dem', 17.7, 1119], ['Grn', 0.9, 58], ['CST', 0.7, 42], ['Ind', 0.7, 42], ['Ind', 0.4, 23], ['Ind', 0.2, 15], ['Ind', 0.2, 14], ['Ind', 0.2, 10]]",republican
643,Tennessee,Dyer,"[['GOP', 74.4, 9570], ['Dem', 22.7, 2919], ['CST', 0.6, 75], ['Grn', 0.5, 70], ['Ind', 0.5, 67], ['Ind', 0.4, 52], ['Ind', 0.3, 43], ['Ind', 0.3, 34], ['Ind', 0.2, 32]]",republican
644,Tennessee,Bledsoe,"[['GOP', 73.7, 3069], ['Dem', 23.1, 961], ['CST', 0.8, 35], ['Grn', 0.8, 33], ['Ind', 0.6, 27], ['Ind', 0.4, 16], ['Ind', 0.2, 10], ['Ind', 0.2, 8], ['Ind', 0.2, 8]]",republican
645,Tennessee,Haywood,"[['Dem', 51.9, 3615], ['GOP', 45.6, 3180], ['Ind', 0.5, 38], ['Grn', 0.4, 31], ['CST', 0.4, 28], ['Ind', 0.3, 24], ['Ind', 0.3, 21], ['Ind', 0.3, 18], ['Ind', 0.2, 16]]",democrat
646,Tennessee,Moore,"[['GOP', 76.1, 2036], ['Dem', 20.3, 544], ['CST', 1.1, 30], ['Grn', 0.8, 21], ['Ind', 0.6, 15], ['Ind', 0.4, 10], ['Ind', 0.3, 7], ['Ind', 0.3, 7], ['Ind', 0.3, 7]]",republican
647,Tennessee,Bedford,"[['GOP', 73.2, 9661], ['Dem', 23.1, 3048], ['CST', 0.9, 120], ['Grn', 0.8, 108], ['Ind', 0.8, 104], ['Ind', 0.3, 45], ['Ind', 0.3, 41], ['Ind', 0.3, 35], ['Ind', 0.2, 32]]",republican
648,Tennessee,Van Buren,"[['GOP', 65.5, 1320], ['Dem', 31.0, 624], ['Grn', 0.8, 16], ['Ind', 0.7, 14], ['CST', 0.6, 12], ['Ind', 0.5, 11], ['Ind', 0.4, 8], ['Ind', 0.2, 5], ['Ind', 0.2, 5]]",republican
649,Tennessee,Washington,"[['GOP', 73.0, 32622], ['Dem', 22.1, 9863], ['Grn', 2.0, 878], ['CST', 1.0, 445], ['Ind', 0.8, 366], ['Ind', 0.3, 147], ['Ind', 0.3, 135], ['Ind', 0.3, 126], ['Ind', 0.3, 114]]",republican
650,Tennessee,Cocke,"[['GOP', 80.0, 8396], ['Dem', 16.2, 1706], ['Grn', 1.0, 103], ['CST', 0.9, 91], ['Ind', 0.6, 68], ['Ind', 0.4, 45], ['Ind', 0.3, 35], ['Ind', 0.3, 32], ['Ind', 0.2, 23]]",republican
651,Tennessee,Cumberland,"[['GOP', 75.9, 17899], ['Dem', 19.0, 4483], ['Grn', 2.1, 492], ['CST', 0.9, 202], ['Ind', 0.8, 185], ['Ind', 0.4, 94], ['Ind', 0.3, 78], ['Ind', 0.3, 69], ['Ind', 0.3, 67]]",republican
652,Tennessee,Jefferson,"[['GOP', 77.5, 12810], ['Dem', 18.1, 2990], ['Grn', 1.2, 204], ['CST', 0.9, 157], ['Ind', 0.9, 145], ['Ind', 0.4, 61], ['Ind', 0.4, 61], ['Ind', 0.3, 55], ['Ind', 0.3, 50]]",republican
653,Tennessee,Lewis,"[['GOP', 68.4, 3035], ['Dem', 25.3, 1123], ['Grn', 1.9, 86], ['Ind', 1.4, 64], ['CST', 1.3, 58], ['Ind', 0.5, 22], ['Ind', 0.4, 19], ['Ind', 0.3, 14], ['Ind', 0.3, 14]]",republican
654,Tennessee,Marion,"[['GOP', 66.6, 6604], ['Dem', 30.2, 2994], ['Grn', 0.7, 65], ['Ind', 0.6, 57], ['Ind', 0.5, 50], ['CST', 0.5, 46], ['Ind', 0.4, 40], ['Ind', 0.3, 32], ['Ind', 0.3, 30]]",republican
655,Tennessee,Obion,"[['GOP', 67.0, 7710], ['Dem', 26.9, 3099], ['Ind', 3.0, 347], ['CST', 0.7, 82], ['Grn', 0.7, 81], ['Ind', 0.6, 69], ['Ind', 0.4, 50], ['Ind', 0.3, 36], ['Ind', 0.3, 34]]",republican
656,Tennessee,Meigs,"[['GOP', 75.5, 2793], ['Dem', 21.6, 799], ['Grn', 0.6, 24], ['CST', 0.6, 23], ['Ind', 0.5, 19], ['Ind', 0.5, 19], ['Ind', 0.4, 13], ['Ind', 0.1, 5], ['Ind', 0.1, 4]]",republican
657,Tennessee,Polk,"[['GOP', 70.6, 4143], ['Dem', 25.8, 1513], ['Grn', 0.8, 48], ['CST', 0.7, 42], ['Ind', 0.7, 39], ['Ind', 0.5, 32], ['Ind', 0.3, 20], ['Ind', 0.3, 15], ['Ind', 0.2, 13]]",republican
658,Tennessee,Madison,"[['GOP', 59.1, 22625], ['Dem', 37.7, 14433], ['Ind', 0.8, 305], ['Grn', 0.6, 243], ['CST', 0.5, 189], ['Ind', 0.4, 142], ['Ind', 0.3, 112], ['Ind', 0.3, 103], ['Ind', 0.3, 99]]",republican
659,Virginia,Mecklenburg,"[['GOP', 56.0, 7917], ['Dem', 44.0, 6215]]",republican
660,Virginia,Portsmouth,"[['Dem', 70.4, 28688], ['GOP', 29.6, 12063]]",democrat
661,Virginia,Southampton,"[['GOP', 51.0, 4627], ['Dem', 49.0, 4440]]",republican
662,Virginia,Henry,"[['GOP', 57.2, 13827], ['Dem', 42.8, 10360]]",republican
663,Virginia,Culpeper,"[['GOP', 58.1, 11710], ['Dem', 41.9, 8438]]",republican
664,Virginia,Richmond City,"[['Dem', 79.5, 71605], ['GOP', 20.5, 18415]]",democrat
665,Virginia,Prince George,"[['GOP', 52.3, 9237], ['Dem', 47.7, 8432]]",republican
666,Virginia,Prince Edward,"[['Dem', 55.5, 5118], ['GOP', 44.5, 4100]]",democrat
667,Virginia,Montgomery,"[['Dem', 51.9, 20875], ['GOP', 48.1, 19335]]",democrat
668,Virginia,Arlington,"[['Dem', 68.6, 82596], ['GOP', 31.4, 37798]]",democrat
669,Virginia,Emporia,"[['Dem', 63.8, 1685], ['GOP', 36.2, 957]]",democrat
670,Virginia,Floyd,"[['GOP', 60.5, 4549], ['Dem', 39.5, 2967]]",republican
671,Virginia,Alexandria,"[['Dem', 72.9, 52419], ['GOP', 27.1, 19458]]",democrat
672,Virginia,Augusta,"[['GOP', 71.0, 24143], ['Dem', 29.0, 9868]]",republican
673,Virginia,Colonial Heights,"[['GOP', 68.5, 5768], ['Dem', 31.5, 2658]]",republican
674,Virginia,Radford,"[['Dem', 53.6, 2839], ['GOP', 46.4, 2453]]",democrat
675,Virginia,Nelson,"[['Dem', 51.7, 4215], ['GOP', 48.3, 3943]]",democrat
676,Virginia,King William,"[['GOP', 60.7, 5370], ['Dem', 39.3, 3470]]",republican
677,Virginia,Goochland,"[['GOP', 61.5, 8082], ['Dem', 38.5, 5050]]",republican
678,Virginia,Poquoson,"[['GOP', 73.8, 5194], ['Dem', 26.2, 1844]]",republican
679,Virginia,Norfolk,"[['Dem', 72.2, 55157], ['GOP', 27.8, 21257]]",democrat
680,Virginia,Suffolk,"[['Dem', 58.0, 24176], ['GOP', 42.0, 17508]]",democrat
681,Virginia,Giles,"[['GOP', 60.1, 4640], ['Dem', 39.9, 3082]]",republican
682,Virginia,Charlotte,"[['GOP', 57.2, 3364], ['Dem', 42.8, 2515]]",republican
683,Virginia,Lee,"[['GOP', 69.6, 6585], ['Dem', 30.4, 2879]]",republican
684,Virginia,Norton,"[['GOP', 58.1, 859], ['Dem', 41.9, 620]]",republican
685,Virginia,Greensville,"[['Dem', 62.7, 3014], ['GOP', 37.3, 1794]]",democrat
686,Virginia,Brunswick,"[['Dem', 60.5, 4734], ['GOP', 39.5, 3089]]",democrat
687,Virginia,Botetourt,"[['GOP', 67.5, 12245], ['Dem', 32.5, 5898]]",republican
688,Virginia,Buena Vista,"[['GOP', 60.5, 1478], ['Dem', 39.5, 964]]",republican
689,Virginia,Franklin City,"[['Dem', 64.4, 2649], ['GOP', 35.6, 1464]]",democrat
690,Virginia,Stafford,"[['GOP', 53.5, 31949], ['Dem', 46.5, 27767]]",republican
691,Virginia,Prince William,"[['Dem', 57.8, 102507], ['GOP', 42.2, 74703]]",democrat
692,Virginia,Franklin,"[['GOP', 62.6, 16488], ['Dem', 37.4, 9860]]",republican
693,Virginia,James City,"[['GOP', 53.8, 21941], ['Dem', 46.2, 18857]]",republican
694,Virginia,Alleghany,"[['GOP', 52.0, 3798], ['Dem', 48.0, 3507]]",republican
695,Virginia,Patrick,"[['GOP', 67.4, 5537], ['Dem', 32.6, 2679]]",republican
696,Virginia,Buckingham,"[['Dem', 50.3, 3649], ['GOP', 49.7, 3610]]",democrat
697,Virginia,Highland,"[['GOP', 66.7, 957], ['Dem', 33.3, 477]]",republican
698,Virginia,Mathews,"[['GOP', 64.0, 3383], ['Dem', 36.0, 1907]]",republican
699,Virginia,Fredericksburg,"[['Dem', 64.6, 7217], ['GOP', 35.4, 3950]]",democrat
700,Virginia,Richmond,"[['GOP', 57.8, 2122], ['Dem', 42.2, 1550]]",republican
701,Virginia,Northumberland,"[['GOP', 56.5, 4218], ['Dem', 43.5, 3248]]",republican
702,Virginia,Wythe,"[['GOP', 66.7, 8080], ['Dem', 33.3, 4031]]",republican
703,Virginia,Hanover,"[['GOP', 65.8, 38411], ['Dem', 34.2, 19995]]",republican
704,Virginia,Shenandoah,"[['GOP', 65.2, 12397], ['Dem', 34.8, 6626]]",republican
705,Virginia,Hopewell,"[['Dem', 57.5, 5161], ['GOP', 42.5, 3809]]",democrat
706,Virginia,Clarke,"[['GOP', 55.3, 4223], ['Dem', 44.7, 3417]]",republican
707,Virginia,Danville,"[['Dem', 60.0, 11837], ['GOP', 40.0, 7895]]",democrat
708,Virginia,Craig,"[['GOP', 66.5, 1755], ['Dem', 33.5, 883]]",republican
709,Virginia,Powhatan,"[['GOP', 70.9, 10878], ['Dem', 29.1, 4463]]",republican
710,Virginia,Petersburg,"[['Dem', 89.5, 14017], ['GOP', 10.5, 1646]]",democrat
711,Virginia,Dickenson,"[['GOP', 59.5, 4064], ['Dem', 40.5, 2767]]",republican
712,Virginia,Sussex,"[['Dem', 61.4, 3270], ['GOP', 38.6, 2056]]",democrat
713,Virginia,Bath,"[['GOP', 60.7, 1374], ['Dem', 39.3, 890]]",republican
714,Virginia,Buchanan,"[['GOP', 64.3, 6132], ['Dem', 35.7, 3408]]",republican
715,Virginia,Middlesex,"[['GOP', 58.6, 3489], ['Dem', 41.4, 2465]]",republican
716,Virginia,Rockbridge,"[['GOP', 59.1, 6063], ['Dem', 40.9, 4195]]",republican
717,Virginia,Winchester,"[['Dem', 52.3, 5287], ['GOP', 47.7, 4813]]",democrat
718,Virginia,Grayson,"[['GOP', 66.0, 4657], ['Dem', 34.0, 2398]]",republican
719,Virginia,Scott,"[['GOP', 71.7, 7118], ['Dem', 28.3, 2803]]",republican
720,Virginia,Loudoun,"[['Dem', 52.8, 82839], ['GOP', 47.2, 73909]]",democrat
721,Virginia,Lynchburg,"[['GOP', 54.7, 19448], ['Dem', 45.3, 16085]]",republican
722,Virginia,Campbell,"[['GOP', 69.4, 17897], ['Dem', 30.6, 7896]]",republican
723,Virginia,Northampton,"[['Dem', 58.9, 3734], ['GOP', 41.1, 2605]]",democrat
724,Virginia,Dinwiddie,"[['GOP', 51.7, 6781], ['Dem', 48.3, 6341]]",republican
725,Virginia,Newport News,"[['Dem', 65.0, 50700], ['GOP', 35.0, 27289]]",democrat
726,Virginia,Manassas,"[['Dem', 56.0, 8322], ['GOP', 44.0, 6550]]",democrat
727,Virginia,Virginia Beach,"[['Dem', 50.3, 96320], ['GOP', 49.7, 95221]]",democrat
728,Virginia,Albemarle,"[['Dem', 58.1, 30924], ['GOP', 41.9, 22308]]",democrat
729,Virginia,Louisa,"[['GOP', 55.5, 9030], ['Dem', 44.5, 7229]]",republican
730,Virginia,Martinsville,"[['Dem', 62.4, 3811], ['GOP', 37.6, 2300]]",democrat
731,Virginia,King George,"[['GOP', 58.7, 6564], ['Dem', 41.3, 4624]]",republican
732,Virginia,Salem,"[['GOP', 57.8, 7023], ['Dem', 42.2, 5129]]",republican
733,Virginia,Waynesboro,"[['GOP', 55.2, 4773], ['Dem', 44.8, 3870]]",republican
734,Virginia,Gloucester,"[['GOP', 62.6, 12044], ['Dem', 37.4, 7195]]",republican
735,Virginia,Roanoke City,"[['Dem', 63.1, 22733], ['GOP', 36.9, 13283]]",democrat
736,Virginia,Charles City,"[['Dem', 65.7, 2706], ['GOP', 34.3, 1413]]",democrat
737,Virginia,Amelia,"[['GOP', 63.3, 4269], ['Dem', 36.7, 2479]]",republican
738,Virginia,Fluvanna,"[['GOP', 52.7, 6615], ['Dem', 47.3, 5928]]",republican
739,Virginia,Accomack,"[['GOP', 51.4, 7941], ['Dem', 48.6, 7519]]",republican
740,Virginia,Nottoway,"[['GOP', 50.2, 3327], ['Dem', 49.8, 3294]]",republican
741,Virginia,Rappahannock,"[['GOP', 52.8, 2268], ['Dem', 47.2, 2028]]",republican
742,Virginia,Greene,"[['GOP', 62.2, 5546], ['Dem', 37.8, 3372]]",republican
743,Virginia,Chesterfield,"[['GOP', 51.8, 88458], ['Dem', 48.2, 82312]]",republican
744,Virginia,King and Queen,"[['GOP', 51.0, 1877], ['Dem', 49.0, 1806]]",republican
745,Virginia,Lunenburg,"[['GOP', 53.3, 2985], ['Dem', 46.7, 2616]]",republican
746,Virginia,Spotsylvania,"[['GOP', 54.8, 31239], ['Dem', 45.2, 25818]]",republican
747,Virginia,Isle of Wight,"[['GOP', 56.8, 11639], ['Dem', 43.2, 8854]]",republican
748,Virginia,Amherst,"[['GOP', 59.5, 8905], ['Dem', 40.5, 6072]]",republican
749,Virginia,Pittsylvania,"[['GOP', 61.6, 19531], ['Dem', 38.4, 12176]]",republican
750,Virginia,Wise,"[['GOP', 71.3, 10487], ['Dem', 28.7, 4222]]",republican
751,Virginia,Carroll,"[['GOP', 68.0, 8218], ['Dem', 32.0, 3876]]",republican
752,Virginia,New Kent,"[['GOP', 65.0, 7070], ['Dem', 35.0, 3815]]",republican
753,Virginia,Fauquier,"[['GOP', 59.0, 22052], ['Dem', 41.0, 15303]]",republican
754,Virginia,Roanoke,"[['GOP', 60.4, 32585], ['Dem', 39.6, 21328]]",republican
755,Virginia,Page,"[['GOP', 62.6, 6376], ['Dem', 37.4, 3806]]",republican
756,Virginia,Frederick,"[['GOP', 62.7, 22456], ['Dem', 37.3, 13335]]",republican
757,Virginia,Fairfax City,"[['Dem', 59.0, 6713], ['GOP', 41.0, 4670]]",democrat
758,Virginia,Essex,"[['Dem', 53.6, 2963], ['GOP', 46.4, 2561]]",democrat
759,Virginia,Appomattox,"[['GOP', 67.1, 5241], ['Dem', 32.9, 2566]]",republican
760,Virginia,Halifax,"[['GOP', 53.7, 8875], ['Dem', 46.3, 7645]]",republican
761,Virginia,Galax,"[['GOP', 57.2, 1309], ['Dem', 42.8, 981]]",republican
762,Virginia,Orange,"[['GOP', 56.5, 9114], ['Dem', 43.5, 7022]]",republican
763,Virginia,Hampton,"[['Dem', 72.5, 51070], ['GOP', 27.5, 19331]]",democrat
764,Virginia,Lexington,"[['Dem', 58.8, 1571], ['GOP', 41.2, 1102]]",democrat
765,Virginia,Williamsburg,"[['Dem', 66.5, 5041], ['GOP', 33.5, 2542]]",democrat
